Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
SaudiArabia,SPL,15/02/03,Al Shabab,Al Ahli SC,0,1
SaudiArabia,SPL,16/02/03,Al Qadisiya,Al-Ittihad FC,1,5
SaudiArabia,SPL,17/02/03,Al Ahli SC,Al-Ettifaq,2,1
SaudiArabia,SPL,20/02/03,Al Shabab,Al-Hilal,0,0
SaudiArabia,SPL,20/02/03,Al-Ittihad FC,Al Riyadh,5,1
SaudiArabia,SPL,21/02/03,Al Najma,Al Taee,1,1
SaudiArabia,SPL,21/02/03,Al-Shoalah,Al-Raed,2,2
SaudiArabia,SPL,22/02/03,Al Nasr Riyadh,Al Ahli SC,1,0
SaudiArabia,SPL,22/02/03,Al Qadisiya,Al-Ettifaq,4,1
SaudiArabia,SPL,24/02/03,Al-Hilal,Al Riyadh,2,0
SaudiArabia,SPL,28/02/03,Al Ahli SC,Al-Raed,5,0
SaudiArabia,SPL,28/02/03,Al-Ettifaq,Al Shabab,0,1
SaudiArabia,SPL,28/02/03,Al-Hilal,Al Najma,1,1
SaudiArabia,SPL,01/03/03,Al Riyadh,Al Qadisiya,3,2
SaudiArabia,SPL,01/03/03,Al Taee,Al-Shoalah,1,0
SaudiArabia,SPL,01/03/03,Al-Ittihad FC,Al Nasr Riyadh,3,3
SaudiArabia,SPL,05/03/03,Al-Ettifaq,Al-Hilal,0,0
SaudiArabia,SPL,06/03/03,Al-Shoalah,Al Najma,2,1
SaudiArabia,SPL,07/03/03,Al Ahli SC,Al Taee,2,0
SaudiArabia,SPL,07/03/03,Al Qadisiya,Al Nasr Riyadh,0,1
SaudiArabia,SPL,07/03/03,Al Shabab,Al Riyadh,0,0
SaudiArabia,SPL,07/03/03,Al-Raed,Al-Ittihad FC,1,3
SaudiArabia,SPL,13/03/03,Al Najma,Al Ahli SC,2,3
SaudiArabia,SPL,13/03/03,Al Nasr Riyadh,Al Shabab,1,0
SaudiArabia,SPL,13/03/03,Al Taee,Al-Ittihad FC,0,2
SaudiArabia,SPL,14/03/03,Al Riyadh,Al-Ettifaq,1,1
SaudiArabia,SPL,14/03/03,Al-Raed,Al Qadisiya,1,2
SaudiArabia,SPL,05/04/03,Al Ahli SC,Al-Shoalah,5,0
SaudiArabia,SPL,11/04/03,Al Shabab,Al-Raed,3,1
SaudiArabia,SPL,11/04/03,Al-Ettifaq,Al Nasr Riyadh,2,2
SaudiArabia,SPL,11/04/03,Al-Ittihad FC,Al Najma,1,1
SaudiArabia,SPL,12/04/03,Al Qadisiya,Al Taee,2,0
SaudiArabia,SPL,15/04/03,Al-Ittihad FC,Al Shabab,4,0
SaudiArabia,SPL,17/04/03,Al Nasr Riyadh,Al Riyadh,2,1
SaudiArabia,SPL,17/04/03,Al-Raed,Al-Ettifaq,1,2
SaudiArabia,SPL,18/04/03,Al Najma,Al Qadisiya,0,4
SaudiArabia,SPL,18/04/03,Al-Hilal,Al Ahli SC,0,2
SaudiArabia,SPL,19/04/03,Al Taee,Al Shabab,0,1
SaudiArabia,SPL,19/04/03,Al-Shoalah,Al-Ittihad FC,0,2
SaudiArabia,SPL,24/04/03,Al Riyadh,Al-Raed,2,1
SaudiArabia,SPL,24/04/03,Al-Ittihad FC,Al Ahli SC,0,1
SaudiArabia,SPL,25/04/03,Al Nasr Riyadh,Al-Hilal,0,2
SaudiArabia,SPL,25/04/03,Al Qadisiya,Al-Shoalah,2,1
SaudiArabia,SPL,26/04/03,Al Shabab,Al Najma,2,0
SaudiArabia,SPL,26/04/03,Al-Ettifaq,Al Taee,2,0
SaudiArabia,SPL,02/05/03,Al Najma,Al-Ettifaq,3,3
SaudiArabia,SPL,08/05/03,Al Taee,Al Riyadh,1,0
SaudiArabia,SPL,08/05/03,Al-Shoalah,Al Shabab,1,6
SaudiArabia,SPL,09/05/03,Al Ahli SC,Al Qadisiya,3,0
SaudiArabia,SPL,09/05/03,Al-Hilal,Al-Ittihad FC,2,1
SaudiArabia,SPL,09/05/03,Al-Raed,Al Nasr Riyadh,0,2
SaudiArabia,SPL,15/05/03,Al Nasr Riyadh,Al Qadisiya ,0,1
SaudiArabia,SPL,22/05/03,Al Ahli SC ,Al Qadisiya,3,2
SaudiArabia,SPL,29/05/03,Al-Ittihad FC ,Al Ahli SC,3,2
SaudiArabia,SPL,29/08/03,Al Shabab,Al Taee,7,0
SaudiArabia,SPL,29/08/03,Al-Ettifaq,Al-Hilal,0,0
SaudiArabia,SPL,30/08/03,Al Khaleej,Al-Ittihad FC,0,4
SaudiArabia,SPL,30/08/03,Al Nasr Riyadh,Al-Shoalah,3,0
SaudiArabia,SPL,30/08/03,Al Qadisiya,Al Riyadh,4,0
SaudiArabia,SPL,04/09/03,Al Taee,Al Nasr Riyadh,1,2
SaudiArabia,SPL,04/09/03,Al-Hilal,Al Shabab,2,2
SaudiArabia,SPL,04/09/03,Al-Shoalah,Al Ahli SC,3,1
SaudiArabia,SPL,05/09/03,Al Riyadh,Al Khaleej,2,0
SaudiArabia,SPL,05/09/03,Al-Ettifaq,Al Qadisiya,4,2
SaudiArabia,SPL,05/09/03,Al-Ittihad FC,Al Wehda,4,2
SaudiArabia,SPL,12/09/03,Al Ahli SC,Al Taee,1,0
SaudiArabia,SPL,12/09/03,Al Nasr Riyadh,Al-Hilal,1,1
SaudiArabia,SPL,12/09/03,Al Qadisiya,Al Shabab,1,1
SaudiArabia,SPL,12/09/03,Al Wehda,Al-Shoalah,2,1
SaudiArabia,SPL,13/09/03,Al Khaleej,Al-Ettifaq,1,2
SaudiArabia,SPL,13/09/03,Al Riyadh,Al-Ittihad FC,1,2
SaudiArabia,SPL,17/09/03,Al Qadisiya,Al Nasr Riyadh,1,2
SaudiArabia,SPL,17/09/03,Al Shabab,Al Khaleej,1,4
SaudiArabia,SPL,17/09/03,Al Taee,Al Wehda,1,6
SaudiArabia,SPL,17/09/03,Al-Ettifaq,Al Riyadh,0,1
SaudiArabia,SPL,17/09/03,Al-Hilal,Al Ahli SC,2,1
SaudiArabia,SPL,17/09/03,Al-Ittihad FC,Al-Shoalah,3,1
SaudiArabia,SPL,20/09/03,Al Wehda,Al-Hilal,3,2
SaudiArabia,SPL,21/09/03,Al Nasr Riyadh,Al Khaleej,2,1
SaudiArabia,SPL,21/09/03,Al Riyadh,Al Shabab,1,3
SaudiArabia,SPL,21/09/03,Al-Ittihad FC,Al-Ettifaq,5,0
SaudiArabia,SPL,21/09/03,Al-Shoalah,Al Taee,1,0
SaudiArabia,SPL,26/09/03,Al Khaleej,Al Ahli SC,2,0
SaudiArabia,SPL,26/09/03,Al Shabab,Al-Ettifaq,4,3
SaudiArabia,SPL,26/09/03,Al Wehda,Al Qadisiya,0,1
SaudiArabia,SPL,27/09/03,Al Riyadh,Al Nasr Riyadh,0,3
SaudiArabia,SPL,27/09/03,Al Taee,Al-Ittihad FC,0,3
SaudiArabia,SPL,27/09/03,Al-Shoalah,Al-Hilal,0,3
SaudiArabia,SPL,20/10/03,Al Khaleej,Al Wehda,4,6
SaudiArabia,SPL,21/10/03,Al Qadisiya,Al-Shoalah,4,0
SaudiArabia,SPL,21/10/03,Al-Hilal,Al Taee,1,2
SaudiArabia,SPL,21/10/03,Al-Ittihad FC,Al Shabab,4,3
SaudiArabia,SPL,22/10/03,Al Ahli SC,Al Riyadh,1,1
SaudiArabia,SPL,22/10/03,Al-Ettifaq,Al Nasr Riyadh,1,1
SaudiArabia,SPL,25/10/03,Al Taee,Al Qadisiya,3,1
SaudiArabia,SPL,25/10/03,Al-Hilal,Al-Ittihad FC,0,0
SaudiArabia,SPL,26/10/03,Al Ahli SC,Al-Ettifaq,1,1
SaudiArabia,SPL,26/10/03,Al Nasr Riyadh,Al Shabab,2,1
SaudiArabia,SPL,26/10/03,Al Wehda,Al Riyadh,0,0
SaudiArabia,SPL,26/10/03,Al-Shoalah,Al Khaleej,3,3
SaudiArabia,SPL,29/10/03,Al Ahli SC,Al Wehda,1,0
SaudiArabia,SPL,31/10/03,Al Riyadh,Al-Shoalah,3,2
SaudiArabia,SPL,31/10/03,Al-Ettifaq,Al Wehda,1,1
SaudiArabia,SPL,01/11/03,Al Khaleej,Al Taee,1,2
SaudiArabia,SPL,08/11/03,Al Taee,Al Riyadh,0,0
SaudiArabia,SPL,08/11/03,Al-Hilal,Al Khaleej,2,0
SaudiArabia,SPL,08/11/03,Al-Ittihad FC,Al Qadisiya,2,1
SaudiArabia,SPL,08/11/03,Al-Shoalah,Al-Ettifaq,0,3
SaudiArabia,SPL,09/11/03,Al Nasr Riyadh,Al Ahli SC,0,2
SaudiArabia,SPL,09/11/03,Al Wehda,Al Shabab,1,3
SaudiArabia,SPL,13/11/03,Al Qadisiya,Al Khaleej,1,0
SaudiArabia,SPL,13/11/03,Al Riyadh,Al-Hilal,1,2
SaudiArabia,SPL,14/11/03,Al Ahli SC,Al-Ittihad FC,1,1
SaudiArabia,SPL,14/11/03,Al Shabab,Al-Shoalah,3,1
SaudiArabia,SPL,14/11/03,Al Wehda,Al Nasr Riyadh,1,3
SaudiArabia,SPL,14/11/03,Al-Ettifaq,Al Taee,0,2
SaudiArabia,SPL,17/11/03,Al Qadisiya,Al-Hilal,0,2
SaudiArabia,SPL,17/11/03,Al Shabab,Al Ahli SC,1,0
SaudiArabia,SPL,17/11/03,Al-Ittihad FC,Al Nasr Riyadh,2,1
SaudiArabia,SPL,20/11/03,Al Ahli SC,Al Qadisiya,1,1
SaudiArabia,SPL,29/11/03,Al Taee,Al Shabab,2,0
SaudiArabia,SPL,30/11/03,Al Wehda,Al Ahli SC,0,1
SaudiArabia,SPL,30/11/03,Al-Hilal,Al-Ettifaq,1,0
SaudiArabia,SPL,30/11/03,Al-Ittihad FC,Al Khaleej,4,0
SaudiArabia,SPL,01/12/03,Al Riyadh,Al Qadisiya,1,2
SaudiArabia,SPL,01/12/03,Al-Shoalah,Al Nasr Riyadh,1,4
SaudiArabia,SPL,09/12/03,Al Khaleej,Al Riyadh,1,1
SaudiArabia,SPL,09/12/03,Al Nasr Riyadh,Al Taee,0,3
SaudiArabia,SPL,09/12/03,Al Qadisiya,Al-Ettifaq,0,4
SaudiArabia,SPL,16/01/04,Al Taee,Al Ahli SC,0,0
SaudiArabia,SPL,16/01/04,Al-Hilal,Al Nasr Riyadh,1,2
SaudiArabia,SPL,16/01/04,Al-Ittihad FC,Al Riyadh,3,0
SaudiArabia,SPL,16/01/04,Al-Shoalah,Al Wehda,1,0
SaudiArabia,SPL,17/01/04,Al Riyadh,Al-Ettifaq,0,2
SaudiArabia,SPL,17/01/04,Al Shabab,Al Qadisiya,3,1
SaudiArabia,SPL,17/01/04,Al-Ettifaq,Al Khaleej,2,0
SaudiArabia,SPL,21/01/04,Al Nasr Riyadh,Al Qadisiya,0,1
SaudiArabia,SPL,21/01/04,Al-Shoalah,Al-Ittihad FC,0,1
SaudiArabia,SPL,23/01/04,Al Khaleej,Al Shabab,0,2
SaudiArabia,SPL,23/01/04,Al Wehda,Al Taee,2,1
SaudiArabia,SPL,27/01/04,Al Qadisiya,Al Ahli SC,1,1
SaudiArabia,SPL,27/01/04,Al-Hilal,Al Wehda,3,1
SaudiArabia,SPL,28/01/04,Al-Ettifaq,Al-Ittihad FC,0,3
SaudiArabia,SPL,29/01/04,Al Khaleej,Al Nasr Riyadh,2,3
SaudiArabia,SPL,29/01/04,Al Shabab,Al Riyadh,5,0
SaudiArabia,SPL,29/01/04,Al Taee,Al-Shoalah,0,1
SaudiArabia,SPL,06/02/04,Al Qadisiya,Al Wehda,1,2
SaudiArabia,SPL,08/02/04,Al Nasr Riyadh,Al Riyadh,0,1
SaudiArabia,SPL,10/02/04,Al-Ettifaq,Al Shabab,1,1
SaudiArabia,SPL,10/02/04,Al-Hilal,Al-Shoalah,6,0
SaudiArabia,SPL,10/02/04,Al-Ittihad FC,Al Taee,6,0
SaudiArabia,SPL,11/02/04,Al Ahli SC,Al Khaleej,3,1
SaudiArabia,SPL,14/02/04,Al Nasr Riyadh,Al-Ettifaq,0,2
SaudiArabia,SPL,14/02/04,Al Taee,Al-Hilal,0,1
SaudiArabia,SPL,15/02/04,Al-Shoalah,Al Qadisiya,0,0
SaudiArabia,SPL,16/02/04,Al Riyadh,Al Ahli SC,0,2
SaudiArabia,SPL,16/02/04,Al Wehda,Al Khaleej,2,1
SaudiArabia,SPL,20/02/04,Al Khaleej,Al-Shoalah,3,2
SaudiArabia,SPL,20/02/04,Al Riyadh,Al Wehda,4,2
SaudiArabia,SPL,21/02/04,Al Qadisiya,Al Taee,1,1
SaudiArabia,SPL,21/02/04,Al Shabab,Al Nasr Riyadh,6,1
SaudiArabia,SPL,19/03/04,Al Ahli SC,Al Shabab,1,1
SaudiArabia,SPL,19/03/04,Al Wehda,Al-Ettifaq,0,2
SaudiArabia,SPL,19/03/04,Al-Hilal,Al Qadisiya,3,0
SaudiArabia,SPL,19/03/04,Al-Shoalah,Al Riyadh,2,1
SaudiArabia,SPL,20/03/04,Al Nasr Riyadh,Al-Ittihad FC,1,1
SaudiArabia,SPL,20/03/04,Al Taee,Al Khaleej,2,1
SaudiArabia,SPL,24/03/04,Al Khaleej,Al-Hilal,0,3
SaudiArabia,SPL,30/03/04,Al Shabab,Al-Hilal,1,0
SaudiArabia,SPL,30/03/04,Al Wehda,Al-Ittihad FC,0,3
SaudiArabia,SPL,02/04/04,Al Ahli SC,Al-Shoalah,4,1
SaudiArabia,SPL,12/04/04,Al-Ittihad FC,Al-Hilal,1,0
SaudiArabia,SPL,20/04/04,Al-Ettifaq,Al Ahli SC,0,2
SaudiArabia,SPL,24/04/04,Al Shabab,Al-Ittihad FC,1,1
SaudiArabia,SPL,26/04/04,Al Ahli SC,Al-Hilal,2,1
SaudiArabia,SPL,28/04/04,Al Qadisiya,Al-Ittihad FC,0,1
SaudiArabia,SPL,06/05/04,Al Ahli SC,Al Nasr Riyadh,2,1
SaudiArabia,SPL,06/05/04,Al Riyadh,Al Taee,3,0
SaudiArabia,SPL,06/05/04,Al Shabab,Al Wehda,0,0
SaudiArabia,SPL,06/05/04,Al-Ettifaq,Al-Shoalah,3,0
SaudiArabia,SPL,12/05/04,Al-Ittihad FC,Al Ahli SC,3,3
SaudiArabia,SPL,14/05/04,Al Khaleej,Al Qadisiya,0,1
SaudiArabia,SPL,14/05/04,Al Nasr Riyadh,Al Wehda,2,2
SaudiArabia,SPL,14/05/04,Al Taee,Al-Ettifaq,0,3
SaudiArabia,SPL,14/05/04,Al-Hilal,Al Riyadh,4,1
SaudiArabia,SPL,14/05/04,Al-Shoalah,Al Shabab,0,1
SaudiArabia,SPL,23/05/04,Al-Hilal,Al Ahli SC ,1,5
SaudiArabia,SPL,27/05/04,Al Shabab ,Al Ahli SC,2,1
SaudiArabia,SPL,18/06/04,Al-Ittihad FC,Al Shabab ,0,1
SaudiArabia,SPL,07/07/04,Al-Hilal ,Al-Ittihad FC,1,0
SaudiArabia,SPL,15/07/04,Al Shabab,Al-Hilal ,0,1
SaudiArabia,SPL,28/08/04,Al-Ettifaq,Al Wehda,2,0
SaudiArabia,SPL,28/08/04,Al-Hilal,Al Taee,4,0
SaudiArabia,SPL,28/08/04,Al-Ittihad FC,Ohod,4,1
SaudiArabia,SPL,29/08/04,Al Ahli SC,Al Riyadh,2,0
SaudiArabia,SPL,29/08/04,Al Qadisiya,Al Nasr Riyadh,1,2
SaudiArabia,SPL,29/08/04,Al Shabab,Al Ansar,4,0
SaudiArabia,SPL,03/09/04,Al Nasr Riyadh,Al-Ettifaq,1,0
SaudiArabia,SPL,03/09/04,Al Qadisiya,Al-Hilal,3,3
SaudiArabia,SPL,03/09/04,Al Taee,Al-Ittihad FC,2,0
SaudiArabia,SPL,03/09/04,Al Wehda,Al Ahli SC,3,0
SaudiArabia,SPL,03/09/04,Ohod,Al Shabab,0,2
SaudiArabia,SPL,04/09/04,Al Riyadh,Al Ansar,1,1
SaudiArabia,SPL,07/09/04,Al-Ettifaq,Al-Ittihad FC,1,1
SaudiArabia,SPL,10/09/04,Al Ansar,Al Wehda,1,0
SaudiArabia,SPL,10/09/04,Al Riyadh,Al Shabab,0,1
SaudiArabia,SPL,10/09/04,Al Taee,Ohod,2,0
SaudiArabia,SPL,11/09/04,Al Nasr Riyadh,Al Ahli SC,3,1
SaudiArabia,SPL,16/09/04,Al Ahli SC,Al-Hilal,3,0
SaudiArabia,SPL,16/09/04,Al Ansar,Al Nasr Riyadh,1,2
SaudiArabia,SPL,17/09/04,Al Shabab,Al Taee,2,1
SaudiArabia,SPL,17/09/04,Al Wehda,Al Riyadh,3,2
SaudiArabia,SPL,17/09/04,Ohod,Al Qadisiya,1,1
SaudiArabia,SPL,23/09/04,Al Qadisiya,Al Taee,3,1
SaudiArabia,SPL,23/09/04,Al Wehda,Al Shabab,1,1
SaudiArabia,SPL,23/09/04,Al-Hilal,Al Ansar,0,1
SaudiArabia,SPL,24/09/04,Al Riyadh,Al Nasr Riyadh,3,1
SaudiArabia,SPL,24/09/04,Al-Ettifaq,Ohod,1,1
SaudiArabia,SPL,27/09/04,Al Ahli SC,Al-Ittihad FC,2,4
SaudiArabia,SPL,30/09/04,Al Shabab,Al Qadisiya,2,0
SaudiArabia,SPL,01/10/04,Al Nasr Riyadh,Al Wehda,6,2
SaudiArabia,SPL,02/10/04,Al Riyadh,Al-Hilal,1,1
SaudiArabia,SPL,02/10/04,Al Taee,Al-Ettifaq,1,0
SaudiArabia,SPL,02/10/04,Al-Ittihad FC,Al Ansar,4,0
SaudiArabia,SPL,02/10/04,Ohod,Al Ahli SC,0,5
SaudiArabia,SPL,09/10/04,Al-Ittihad FC,Al Qadisiya,2,0
SaudiArabia,SPL,11/10/04,Al-Hilal,Al-Ettifaq,1,0
SaudiArabia,SPL,16/10/04,Al Riyadh,Ohod,1,0
SaudiArabia,SPL,16/10/04,Al Taee,Al Ansar,1,1
SaudiArabia,SPL,16/10/04,Al Wehda,Al-Ittihad FC,2,2
SaudiArabia,SPL,17/10/04,Al Qadisiya,Al Ahli SC,2,1
SaudiArabia,SPL,17/10/04,Al-Hilal,Al Nasr Riyadh,2,0
SaudiArabia,SPL,18/10/04,Al Shabab,Al-Ettifaq,0,0
SaudiArabia,SPL,22/10/04,Al Ansar,Al Qadisiya,0,1
SaudiArabia,SPL,22/10/04,Al Shabab,Al-Hilal,1,2
SaudiArabia,SPL,23/10/04,Al Taee,Al Riyadh,3,1
SaudiArabia,SPL,23/10/04,Ohod,Al Wehda,2,1
SaudiArabia,SPL,28/10/04,Al Ansar,Al-Ettifaq,1,1
SaudiArabia,SPL,28/10/04,Al Nasr Riyadh,Ohod,2,0
SaudiArabia,SPL,28/10/04,Al Qadisiya,Al Riyadh,1,1
SaudiArabia,SPL,28/10/04,Al Wehda,Al Taee,3,2
SaudiArabia,SPL,30/10/04,Al Ahli SC,Al Shabab,1,0
SaudiArabia,SPL,02/11/04,Al Ahli SC,Al Taee,3,0
SaudiArabia,SPL,02/11/04,Al Ansar,Ohod,3,1
SaudiArabia,SPL,02/11/04,Al Nasr Riyadh,Al Shabab,0,2
SaudiArabia,SPL,02/11/04,Al-Ettifaq,Al Qadisiya,0,0
SaudiArabia,SPL,03/11/04,Al Wehda,Al-Hilal,0,3
SaudiArabia,SPL,09/11/04,Al-Ittihad FC,Al Riyadh,4,1
SaudiArabia,SPL,20/11/04,Al Ahli SC,Al Ansar,6,1
SaudiArabia,SPL,20/11/04,Al Shabab,Al-Ittihad FC,1,1
SaudiArabia,SPL,20/11/04,Ohod,Al-Hilal,1,3
SaudiArabia,SPL,21/11/04,Al Qadisiya,Al Wehda,1,1
SaudiArabia,SPL,21/11/04,Al Riyadh,Al-Ettifaq,2,1
SaudiArabia,SPL,21/11/04,Al Taee,Al Nasr Riyadh,2,0
SaudiArabia,SPL,28/12/04,Al Ansar,Al-Hilal,1,3
SaudiArabia,SPL,28/12/04,Al-Ettifaq,Al Ahli SC,0,1
SaudiArabia,SPL,29/12/04,Al-Ittihad FC,Al Nasr Riyadh,1,1
SaudiArabia,SPL,01/01/05,Al Ahli SC,Al Wehda,1,0
SaudiArabia,SPL,01/01/05,Ohod,Al Taee,0,1
SaudiArabia,SPL,06/01/05,Al Riyadh,Al Ahli SC,2,2
SaudiArabia,SPL,06/01/05,Al Taee,Al-Hilal,1,2
SaudiArabia,SPL,06/01/05,Ohod,Al-Ittihad FC,1,3
SaudiArabia,SPL,07/01/05,Al Ansar,Al Shabab,3,6
SaudiArabia,SPL,07/01/05,Al Nasr Riyadh,Al Qadisiya,2,1
SaudiArabia,SPL,07/01/05,Al Wehda,Al-Ettifaq,1,0
SaudiArabia,SPL,13/01/05,Al Ansar,Al Riyadh,2,1
SaudiArabia,SPL,13/01/05,Al Shabab,Ohod,3,1
SaudiArabia,SPL,13/01/05,Al-Ettifaq,Al Nasr Riyadh,0,0
SaudiArabia,SPL,15/01/05,Al-Hilal,Al Qadisiya,1,0
SaudiArabia,SPL,15/01/05,Al-Ittihad FC,Al Taee,3,0
SaudiArabia,SPL,17/01/05,Al Shabab,Al Riyadh,3,1
SaudiArabia,SPL,17/01/05,Al Wehda,Al Ansar,1,1
SaudiArabia,SPL,18/01/05,Al-Ettifaq,Al-Hilal,0,3
SaudiArabia,SPL,31/01/05,Al-Hilal,Al-Ittihad FC,4,2
SaudiArabia,SPL,03/02/05,Al Riyadh,Al Wehda,1,2
SaudiArabia,SPL,03/02/05,Al Taee,Al Shabab,0,2
SaudiArabia,SPL,04/02/05,Al Nasr Riyadh,Al Ansar,3,2
SaudiArabia,SPL,05/02/05,Al-Hilal,Al Ahli SC,2,1
SaudiArabia,SPL,06/02/05,Al Qadisiya,Ohod,2,1
SaudiArabia,SPL,06/02/05,Al-Ittihad FC,Al-Ettifaq,4,3
SaudiArabia,SPL,23/02/05,Al Shabab,Al Wehda,2,1
SaudiArabia,SPL,25/02/05,Al Nasr Riyadh,Al Riyadh,3,1
SaudiArabia,SPL,25/02/05,Al Taee,Al Qadisiya,1,2
SaudiArabia,SPL,27/02/05,Al-Ittihad FC,Al Ahli SC,3,2
SaudiArabia,SPL,27/02/05,Ohod,Al-Ettifaq,1,2
SaudiArabia,SPL,01/03/05,Al Qadisiya,Al Shabab,1,2
SaudiArabia,SPL,11/03/05,Al Ansar,Al-Ittihad FC,3,2
SaudiArabia,SPL,11/03/05,Al Wehda,Al Nasr Riyadh,2,2
SaudiArabia,SPL,11/03/05,Al-Ettifaq,Al Taee,4,0
SaudiArabia,SPL,11/03/05,Al-Hilal,Al Riyadh,1,1
SaudiArabia,SPL,16/03/05,Al Qadisiya,Al-Ittihad FC,3,2
SaudiArabia,SPL,21/03/05,Al Qadisiya,Al-Ettifaq,1,1
SaudiArabia,SPL,21/03/05,Al Riyadh,Al-Ittihad FC,1,4
SaudiArabia,SPL,21/03/05,Ohod,Al Ansar,2,2
SaudiArabia,SPL,22/03/05,Al-Hilal,Al Wehda,1,1
SaudiArabia,SPL,23/03/05,Al Shabab,Al Nasr Riyadh,1,1
SaudiArabia,SPL,23/03/05,Al Taee,Al Ahli SC,1,1
SaudiArabia,SPL,28/03/05,Al Ahli SC,Al Nasr Riyadh,2,3
SaudiArabia,SPL,05/05/05,Al-Ettifaq,Al Shabab,0,3
SaudiArabia,SPL,05/05/05,Al-Ittihad FC,Al Wehda,3,3
SaudiArabia,SPL,05/05/05,Ohod,Al Riyadh,2,2
SaudiArabia,SPL,06/05/05,Al Ansar,Al Taee,3,2
SaudiArabia,SPL,06/05/05,Al Nasr Riyadh,Al-Hilal,1,1
SaudiArabia,SPL,09/05/05,Al Ahli SC,Al Qadisiya,2,0
SaudiArabia,SPL,13/05/05,Al Riyadh,Al Taee,2,1
SaudiArabia,SPL,13/05/05,Al Wehda,Ohod,5,0
SaudiArabia,SPL,18/05/05,Al Taee,Al Wehda,1,0
SaudiArabia,SPL,18/05/05,Al-Ettifaq,Al Ansar,4,0
SaudiArabia,SPL,18/05/05,Ohod,Al Nasr Riyadh,3,1
SaudiArabia,SPL,19/05/05,Al Riyadh,Al Qadisiya,1,1
SaudiArabia,SPL,27/05/05,Al Qadisiya,Al Ansar,6,3
SaudiArabia,SPL,29/05/05,Al-Ittihad FC,Al-Hilal,2,1
SaudiArabia,SPL,30/05/05,Al Ahli SC,Ohod,3,0
SaudiArabia,SPL,01/06/05,Al Wehda,Al Qadisiya,3,2
SaudiArabia,SPL,03/06/05,Al Shabab,Al Ahli SC,1,1
SaudiArabia,SPL,12/06/05,Al-Hilal,Al Shabab,1,1
SaudiArabia,SPL,13/06/05,Al Ahli SC,Al-Ettifaq,0,3
SaudiArabia,SPL,13/06/05,Al Nasr Riyadh,Al-Ittihad FC,3,2
SaudiArabia,SPL,17/06/05,Al Ansar,Al Ahli SC,1,1
SaudiArabia,SPL,17/06/05,Al Nasr Riyadh,Al Taee,0,1
SaudiArabia,SPL,17/06/05,Al-Hilal,Ohod,2,0
SaudiArabia,SPL,17/06/05,Al-Ittihad FC,Al Shabab,0,2
SaudiArabia,SPL,19/06/05,Al-Ettifaq,Al Riyadh,3,1
SaudiArabia,SPL,20/06/05,Al-Ittihad FC ,Al Nasr Riyadh,6,0
SaudiArabia,SPL,22/09/05,Al Qadisiya,Al Wehda,2,1
SaudiArabia,SPL,28/09/05,Al-Hilal,Abha,3,2
SaudiArabia,SPL,29/09/05,Al Shabab,Al-Hazem,4,2
SaudiArabia,SPL,02/10/05,Al Ansar,Abha,1,1
SaudiArabia,SPL,03/10/05,Al Qadisiya,Al Nasr Riyadh,2,1
SaudiArabia,SPL,03/10/05,Al Wehda,Al Ahli SC,1,5
SaudiArabia,SPL,03/10/05,Al-Hazem,Al-Hilal,1,2
SaudiArabia,SPL,04/10/05,Al-Ettifaq,Al Shabab,2,2
SaudiArabia,SPL,08/10/05,Al Wehda,Al-Ittihad FC,1,1
SaudiArabia,SPL,09/10/05,Abha,Al Taee,1,3
SaudiArabia,SPL,09/10/05,Al Shabab,Al Qadisiya,6,1
SaudiArabia,SPL,09/10/05,Al-Ettifaq,Al-Hazem,2,2
SaudiArabia,SPL,12/10/05,Al Nasr Riyadh,Al Ahli SC,1,1
SaudiArabia,SPL,13/10/05,Abha,Al Wehda,1,7
SaudiArabia,SPL,13/10/05,Al-Hazem,Al Qadisiya,1,1
SaudiArabia,SPL,13/10/05,Al-Hilal,Al-Ettifaq,2,0
SaudiArabia,SPL,14/10/05,Al Taee,Al Ansar,0,0
SaudiArabia,SPL,17/10/05,Al Ahli SC,Al Shabab,2,2
SaudiArabia,SPL,18/10/05,Al Ansar,Al-Hilal,0,2
SaudiArabia,SPL,22/10/05,Al Qadisiya,Al-Ettifaq,2,1
SaudiArabia,SPL,23/10/05,Al Ahli SC,Al-Hazem,3,0
SaudiArabia,SPL,23/10/05,Al Ansar,Al Wehda,1,3
SaudiArabia,SPL,23/10/05,Al Nasr Riyadh,Abha,1,0
SaudiArabia,SPL,23/10/05,Al Taee,Al-Hilal,1,0
SaudiArabia,SPL,11/11/05,Al-Ettifaq,Al Ahli SC,0,0
SaudiArabia,SPL,12/11/05,Al Shabab,Abha,4,0
SaudiArabia,SPL,12/11/05,Al Wehda,Al Taee,3,1
SaudiArabia,SPL,13/11/05,Al-Hazem,Al-Ittihad FC,3,7
SaudiArabia,SPL,13/11/05,Al-Hilal,Al Qadisiya,1,0
SaudiArabia,SPL,14/11/05,Al Nasr Riyadh,Al Ansar,1,1
SaudiArabia,SPL,18/11/05,Al Ahli SC,Al Qadisiya,1,1
SaudiArabia,SPL,19/11/05,Abha,Al-Hazem,1,3
SaudiArabia,SPL,19/11/05,Al Wehda,Al-Hilal,1,2
SaudiArabia,SPL,20/11/05,Al Ansar,Al Shabab,3,5
SaudiArabia,SPL,22/11/05,Al Ahli SC,Al Taee,2,0
