Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Israel,I0,29/01/00,H. Ironi Rishon,B. Jerusalem,1,4
Israel,I0,29/01/00,H. Petah Tikva,H. Haifa,0,2
Israel,I0,29/01/00,H. Tel Aviv,M. Ironi Ashdod,4,2
Israel,I0,29/01/00,M. Haifa,Netanya,1,1
Israel,I0,31/01/00,Yehuda,M. Tel Aviv,0,0
Israel,I0,04/02/00,Netanya,Hapoel Jerusalem,2,1
Israel,I0,05/02/00,B. Jerusalem,H. Petah Tikva,1,1
Israel,I0,05/02/00,H. Haifa,Yehuda,1,1
Israel,I0,05/02/00,H. Ironi Rishon,H. Kfar Saba,2,2
Israel,I0,05/02/00,M. Ironi Ashdod,M. Haifa,0,0
Israel,I0,05/02/00,M. Petach Tikva,M. Herzliya,1,0
Israel,I0,07/02/00,M. Tel Aviv,H. Tel Aviv,2,0
Israel,I0,11/02/00,H. Kfar Saba,M. Petach Tikva,2,2
Israel,I0,12/02/00,H. Petah Tikva,H. Ironi Rishon,1,0
Israel,I0,12/02/00,Hapoel Jerusalem,M. Ironi Ashdod,0,1
Israel,I0,12/02/00,M. Haifa,M. Tel Aviv,1,2
Israel,I0,12/02/00,M. Herzliya,Netanya,1,0
Israel,I0,12/02/00,Yehuda,B. Jerusalem,2,1
Israel,I0,14/02/00,H. Tel Aviv,H. Haifa,1,0
Israel,I0,18/02/00,Netanya,M. Petach Tikva,0,1
Israel,I0,19/02/00,H. Haifa,M. Haifa,0,0
Israel,I0,19/02/00,H. Ironi Rishon,Yehuda,1,0
Israel,I0,19/02/00,H. Petah Tikva,H. Kfar Saba,2,1
Israel,I0,19/02/00,M. Ironi Ashdod,M. Herzliya,0,1
Israel,I0,19/02/00,M. Tel Aviv,Hapoel Jerusalem,1,1
Israel,I0,20/02/00,B. Jerusalem,H. Tel Aviv,2,0
Israel,I0,25/02/00,H. Kfar Saba,Netanya,0,0
Israel,I0,26/02/00,H. Tel Aviv,H. Ironi Rishon,1,2
Israel,I0,26/02/00,Hapoel Jerusalem,H. Haifa,1,1
Israel,I0,26/02/00,M. Herzliya,M. Tel Aviv,3,1
Israel,I0,26/02/00,M. Petach Tikva,M. Ironi Ashdod,3,1
Israel,I0,26/02/00,Yehuda,H. Petah Tikva,2,4
Israel,I0,28/02/00,M. Haifa,B. Jerusalem,0,2
Israel,I0,29/02/00,Hapoel Jerusalem,M. Petach Tikva,0,2
Israel,I0,03/03/00,H. Haifa,H. Ironi Rishon,1,1
Israel,I0,03/03/00,M. Petach Tikva,H. Kfar Saba,1,0
Israel,I0,04/03/00,H. Petah Tikva,M. Herzliya,8,1
Israel,I0,04/03/00,H. Tel Aviv,Hapoel Jerusalem,3,0
Israel,I0,04/03/00,M. Haifa,Netanya,7,0
Israel,I0,04/03/00,M. Ironi Ashdod,M. Tel Aviv,2,4
Israel,I0,06/03/00,B. Jerusalem,Yehuda,2,1
Israel,I0,10/03/00,H. Kfar Saba,H. Haifa,0,0
Israel,I0,10/03/00,Hapoel Jerusalem,M. Tel Aviv,2,4
Israel,I0,11/03/00,H. Ironi Rishon,M. Ironi Ashdod,0,2
Israel,I0,11/03/00,M. Herzliya,B. Jerusalem,0,0
Israel,I0,11/03/00,Netanya,H. Petah Tikva,2,4
Israel,I0,11/03/00,Yehuda,M. Petach Tikva,1,0
Israel,I0,13/03/00,H. Tel Aviv,M. Haifa,1,1
Israel,I0,17/03/00,M. Petach Tikva,M. Herzliya,0,1
Israel,I0,18/03/00,B. Jerusalem,Netanya,2,3
Israel,I0,18/03/00,H. Petah Tikva,H. Tel Aviv,0,3
Israel,I0,18/03/00,M. Haifa,Hapoel Jerusalem,6,0
Israel,I0,18/03/00,M. Ironi Ashdod,H. Kfar Saba,1,1
Israel,I0,18/03/00,M. Tel Aviv,H. Ironi Rishon,5,1
Israel,I0,20/03/00,H. Haifa,Yehuda,5,0
Israel,I0,24/03/00,H. Kfar Saba,M. Tel Aviv,2,2
Israel,I0,24/03/00,Hapoel Jerusalem,H. Ironi Rishon,3,1
Israel,I0,24/03/00,Netanya,M. Petach Tikva,2,1
Israel,I0,25/03/00,H. Tel Aviv,B. Jerusalem,2,1
Israel,I0,25/03/00,M. Herzliya,H. Haifa,1,1
Israel,I0,25/03/00,Yehuda,M. Ironi Ashdod,0,1
Israel,I0,26/03/00,M. Haifa,H. Petah Tikva,4,1
Israel,I0,01/04/00,H. Haifa,Netanya,1,1
Israel,I0,01/04/00,H. Ironi Rishon,H. Kfar Saba,2,1
Israel,I0,01/04/00,H. Petah Tikva,Hapoel Jerusalem,4,1
Israel,I0,01/04/00,M. Ironi Ashdod,M. Herzliya,1,0
Israel,I0,01/04/00,M. Petach Tikva,H. Tel Aviv,1,0
Israel,I0,01/04/00,M. Tel Aviv,Yehuda,1,2
Israel,I0,03/04/00,B. Jerusalem,M. Haifa,3,1
Israel,I0,07/04/00,Hapoel Jerusalem,H. Kfar Saba,2,1
Israel,I0,07/04/00,Netanya,M. Ironi Ashdod,3,1
Israel,I0,08/04/00,H. Petah Tikva,B. Jerusalem,2,1
Israel,I0,08/04/00,H. Tel Aviv,H. Haifa,3,1
Israel,I0,08/04/00,M. Haifa,M. Petach Tikva,1,2
Israel,I0,08/04/00,Yehuda,H. Ironi Rishon,1,1
Israel,I0,10/04/00,M. Herzliya,M. Tel Aviv,0,4
Israel,I0,14/04/00,H. Kfar Saba,Yehuda,1,1
Israel,I0,15/04/00,B. Jerusalem,Hapoel Jerusalem,1,1
Israel,I0,15/04/00,H. Ironi Rishon,M. Herzliya,0,1
Israel,I0,15/04/00,M. Ironi Ashdod,H. Tel Aviv,0,0
Israel,I0,15/04/00,M. Petach Tikva,H. Petah Tikva,2,4
Israel,I0,15/04/00,M. Tel Aviv,Netanya,2,1
Israel,I0,17/04/00,H. Haifa,M. Haifa,0,4
Israel,I0,21/04/00,Hapoel Jerusalem,Yehuda,2,2
Israel,I0,21/04/00,Netanya,H. Ironi Rishon,2,2
Israel,I0,22/04/00,B. Jerusalem,M. Petach Tikva,1,1
Israel,I0,22/04/00,H. Petah Tikva,H. Haifa,3,1
Israel,I0,22/04/00,H. Tel Aviv,M. Tel Aviv,2,1
Israel,I0,22/04/00,M. Herzliya,H. Kfar Saba,0,2
Israel,I0,23/04/00,M. Haifa,M. Ironi Ashdod,2,0
Israel,I0,28/04/00,H. Kfar Saba,Netanya,1,1
Israel,I0,29/04/00,H. Haifa,B. Jerusalem,0,0
Israel,I0,29/04/00,M. Ironi Ashdod,H. Petah Tikva,2,2
Israel,I0,29/04/00,M. Petach Tikva,Hapoel Jerusalem,3,1
Israel,I0,29/04/00,M. Tel Aviv,M. Haifa,3,0
Israel,I0,29/04/00,Yehuda,M. Herzliya,1,0
Israel,I0,30/04/00,H. Ironi Rishon,H. Tel Aviv,1,2
Israel,I0,05/05/00,Hapoel Jerusalem,M. Herzliya,1,2
Israel,I0,05/05/00,M. Petach Tikva,H. Haifa,0,0
Israel,I0,05/05/00,Netanya,Yehuda,4,1
Israel,I0,06/05/00,B. Jerusalem,M. Ironi Ashdod,1,1
Israel,I0,06/05/00,H. Petah Tikva,M. Tel Aviv,2,2
Israel,I0,06/05/00,M. Haifa,H. Ironi Rishon,0,0
Israel,I0,07/05/00,H. Tel Aviv,H. Kfar Saba,1,0
Israel,I0,12/05/00,H. Haifa,Hapoel Jerusalem,3,0
Israel,I0,12/05/00,H. Kfar Saba,M. Haifa,1,0
Israel,I0,13/05/00,H. Ironi Rishon,H. Petah Tikva,2,1
Israel,I0,13/05/00,M. Ironi Ashdod,M. Petach Tikva,3,2
Israel,I0,13/05/00,M. Tel Aviv,B. Jerusalem,4,1
Israel,I0,13/05/00,Yehuda,H. Tel Aviv,1,1
Israel,I0,15/05/00,M. Herzliya,Netanya,0,0
Israel,I0,19/05/00,H. Haifa,M. Ironi Ashdod,0,0
Israel,I0,19/05/00,M. Petach Tikva,M. Tel Aviv,0,1
Israel,I0,20/05/00,B. Jerusalem,H. Ironi Rishon,1,4
Israel,I0,20/05/00,H. Petah Tikva,H. Kfar Saba,0,1
Israel,I0,20/05/00,H. Tel Aviv,M. Herzliya,2,0
Israel,I0,20/05/00,Hapoel Jerusalem,Netanya,0,4
Israel,I0,20/05/00,M. Haifa,Yehuda,1,1
Israel,I0,26/05/00,M. Ironi Ashdod,Hapoel Jerusalem,2,0
Israel,I0,26/05/00,M. Tel Aviv,H. Haifa,1,0
Israel,I0,27/05/00,H. Ironi Rishon,M. Petach Tikva,1,0
Israel,I0,27/05/00,H. Kfar Saba,B. Jerusalem,1,1
Israel,I0,27/05/00,M. Herzliya,M. Haifa,2,4
Israel,I0,27/05/00,Netanya,H. Tel Aviv,1,1
Israel,I0,27/05/00,Yehuda,H. Petah Tikva,2,1
Israel,I0,12/08/00,H. Ironi Rishon,H. Haifa,1,3
Israel,I0,12/08/00,M. Ironi Ashdod,H. Tel Aviv,0,4
Israel,I0,12/08/00,M. Petach Tikva,Netanya,2,0
Israel,I0,12/08/00,M. Tel Aviv,Yehuda,1,0
Israel,I0,13/08/00,B. Jerusalem,H. Petah Tikva,3,1
Israel,I0,13/08/00,M. Haifa,H. Tzafririm Holon,3,2
Israel,I0,18/08/00,Netanya,H. Ironi Rishon,3,0
Israel,I0,19/08/00,H. Haifa,M. Tel Aviv,2,2
Israel,I0,19/08/00,H. Tel Aviv,Yehuda,2,1
Israel,I0,19/08/00,H. Tzafririm Holon,B. Jerusalem,0,1
Israel,I0,19/08/00,M. Ironi Ashdod,M. Haifa,0,2
Israel,I0,21/08/00,H. Petah Tikva,M. Petach Tikva,1,2
Israel,I0,26/08/00,H. Ironi Rishon,H. Petah Tikva,2,0
Israel,I0,26/08/00,M. Petach Tikva,H. Tzafririm Holon,1,0
Israel,I0,26/08/00,M. Tel Aviv,Netanya,0,1
Israel,I0,26/08/00,Yehuda,H. Haifa,3,2
Israel,I0,28/08/00,B. Jerusalem,M. Ironi Ashdod,2,1
Israel,I0,28/08/00,M. Haifa,H. Tel Aviv,0,0
Israel,I0,08/09/00,Netanya,Yehuda,1,1
Israel,I0,09/09/00,H. Petah Tikva,M. Tel Aviv,3,1
Israel,I0,09/09/00,H. Tzafririm Holon,H. Ironi Rishon,2,2
Israel,I0,09/09/00,M. Haifa,B. Jerusalem,0,0
Israel,I0,09/09/00,M. Ironi Ashdod,M. Petach Tikva,0,3
Israel,I0,11/09/00,H. Tel Aviv,H. Haifa,1,3
Israel,I0,16/09/00,H. Haifa,Netanya,3,3
Israel,I0,16/09/00,H. Ironi Rishon,M. Ironi Ashdod,2,1
Israel,I0,16/09/00,M. Tel Aviv,H. Tzafririm Holon,6,2
Israel,I0,16/09/00,Yehuda,H. Petah Tikva,1,1
Israel,I0,18/09/00,B. Jerusalem,H. Tel Aviv,1,0
Israel,I0,18/09/00,M. Petach Tikva,M. Haifa,1,2
Israel,I0,23/09/00,H. Petah Tikva,H. Haifa,2,0
Israel,I0,23/09/00,H. Tel Aviv,Netanya,3,2
Israel,I0,23/09/00,H. Tzafririm Holon,Yehuda,0,0
Israel,I0,23/09/00,M. Haifa,H. Ironi Rishon,3,0
Israel,I0,23/09/00,M. Ironi Ashdod,M. Tel Aviv,1,2
Israel,I0,24/09/00,B. Jerusalem,M. Petach Tikva,2,0
Israel,I0,02/10/00,H. Haifa,H. Tzafririm Holon,2,0
Israel,I0,02/10/00,H. Ironi Rishon,B. Jerusalem,0,1
Israel,I0,02/10/00,M. Petach Tikva,H. Tel Aviv,0,2
Israel,I0,02/10/00,M. Tel Aviv,M. Haifa,0,3
Israel,I0,02/10/00,Netanya,H. Petah Tikva,0,3
Israel,I0,02/10/00,Yehuda,M. Ironi Ashdod,3,2
Israel,I0,14/10/00,B. Jerusalem,M. Tel Aviv,1,0
Israel,I0,14/10/00,H. Tzafririm Holon,Netanya,1,2
Israel,I0,14/10/00,M. Haifa,Yehuda,3,2
Israel,I0,14/10/00,M. Ironi Ashdod,H. Haifa,1,2
Israel,I0,14/10/00,M. Petach Tikva,H. Ironi Rishon,3,1
Israel,I0,16/10/00,H. Tel Aviv,H. Petah Tikva,2,2
Israel,I0,20/10/00,Netanya,M. Ironi Ashdod,2,1
Israel,I0,21/10/00,H. Ironi Rishon,H. Tel Aviv,1,3
Israel,I0,21/10/00,H. Petah Tikva,H. Tzafririm Holon,3,0
Israel,I0,21/10/00,M. Tel Aviv,M. Petach Tikva,0,0
Israel,I0,21/10/00,Yehuda,B. Jerusalem,2,2
Israel,I0,23/10/00,H. Haifa,M. Haifa,0,2
Israel,I0,27/10/00,M. Ironi Ashdod,H. Petah Tikva,0,2
Israel,I0,28/10/00,B. Jerusalem,H. Haifa,3,1
Israel,I0,28/10/00,H. Ironi Rishon,M. Tel Aviv,1,1
Israel,I0,28/10/00,H. Tel Aviv,H. Tzafririm Holon,3,0
Israel,I0,28/10/00,M. Petach Tikva,Yehuda,2,1
Israel,I0,30/10/00,M. Haifa,Netanya,4,1
Israel,I0,03/11/00,Netanya,B. Jerusalem,2,2
Israel,I0,04/11/00,H. Haifa,M. Petach Tikva,1,0
Israel,I0,04/11/00,H. Petah Tikva,M. Haifa,1,3
Israel,I0,04/11/00,H. Tzafririm Holon,M. Ironi Ashdod,0,2
Israel,I0,04/11/00,Yehuda,H. Ironi Rishon,0,2
Israel,I0,06/11/00,M. Tel Aviv,H. Tel Aviv,0,1
Israel,I0,10/11/00,Netanya,M. Petach Tikva,2,2
Israel,I0,11/11/00,H. Haifa,H. Ironi Rishon,2,0
Israel,I0,11/11/00,H. Petah Tikva,B. Jerusalem,2,2
Israel,I0,11/11/00,H. Tel Aviv,M. Ironi Ashdod,2,0
Israel,I0,11/11/00,H. Tzafririm Holon,M. Haifa,0,2
Israel,I0,12/11/00,Yehuda,M. Tel Aviv,0,1
Israel,I0,18/11/00,B. Jerusalem,H. Tzafririm Holon,2,1
Israel,I0,18/11/00,H. Ironi Rishon,Netanya,2,2
Israel,I0,18/11/00,M. Haifa,M. Ironi Ashdod,4,1
Israel,I0,18/11/00,M. Petach Tikva,H. Petah Tikva,3,2
Israel,I0,18/11/00,M. Tel Aviv,H. Haifa,0,0
Israel,I0,20/11/00,Yehuda,H. Tel Aviv,0,0
Israel,I0,24/11/00,H. Tzafririm Holon,M. Petach Tikva,0,3
Israel,I0,24/11/00,Netanya,M. Tel Aviv,2,1
Israel,I0,25/11/00,H. Haifa,Yehuda,2,0
Israel,I0,25/11/00,H. Petah Tikva,H. Ironi Rishon,1,1
Israel,I0,25/11/00,H. Tel Aviv,M. Haifa,1,1
Israel,I0,27/11/00,M. Ironi Ashdod,B. Jerusalem,0,1
Israel,I0,02/12/00,H. Haifa,H. Tel Aviv,2,2
Israel,I0,02/12/00,H. Ironi Rishon,H. Tzafririm Holon,3,0
Israel,I0,02/12/00,M. Petach Tikva,M. Ironi Ashdod,2,2
Israel,I0,02/12/00,M. Tel Aviv,H. Petah Tikva,1,1
Israel,I0,02/12/00,Yehuda,Netanya,2,1
Israel,I0,04/12/00,B. Jerusalem,M. Haifa,0,0
Israel,I0,08/12/00,Netanya,H. Haifa,4,1
Israel,I0,09/12/00,H. Petah Tikva,Yehuda,5,1
Israel,I0,09/12/00,H. Tel Aviv,B. Jerusalem,0,1
Israel,I0,09/12/00,H. Tzafririm Holon,M. Tel Aviv,0,6
Israel,I0,09/12/00,M. Ironi Ashdod,H. Ironi Rishon,0,1
Israel,I0,11/12/00,M. Haifa,M. Petach Tikva,1,0
Israel,I0,15/12/00,Netanya,H. Tel Aviv,0,1
Israel,I0,16/12/00,H. Haifa,H. Petah Tikva,1,0
Israel,I0,16/12/00,H. Ironi Rishon,M. Haifa,0,1
Israel,I0,16/12/00,M. Tel Aviv,M. Ironi Ashdod,1,1
Israel,I0,16/12/00,Yehuda,H. Tzafririm Holon,0,2
Israel,I0,18/12/00,M. Petach Tikva,B. Jerusalem,0,2
Israel,I0,23/12/00,B. Jerusalem,H. Ironi Rishon,2,0
Israel,I0,23/12/00,H. Petah Tikva,Netanya,2,1
Israel,I0,23/12/00,H. Tzafririm Holon,H. Haifa,0,2
Israel,I0,23/12/00,M. Haifa,M. Tel Aviv,0,0
Israel,I0,23/12/00,M. Ironi Ashdod,Yehuda,2,0
Israel,I0,25/12/00,H. Tel Aviv,M. Petach Tikva,1,0
Israel,I0,29/12/00,Netanya,H. Tzafririm Holon,1,0
Israel,I0,30/12/00,H. Haifa,M. Ironi Ashdod,0,0
Israel,I0,30/12/00,H. Ironi Rishon,M. Petach Tikva,2,1
Israel,I0,30/12/00,H. Petah Tikva,H. Tel Aviv,1,1
Israel,I0,30/12/00,Yehuda,M. Haifa,1,2
Israel,I0,01/01/01,M. Tel Aviv,B. Jerusalem,2,0
Israel,I0,06/01/01,H. Tel Aviv,H. Ironi Rishon,3,0
Israel,I0,06/01/01,H. Tzafririm Holon,H. Petah Tikva,0,3
Israel,I0,06/01/01,M. Haifa,H. Haifa,0,3
Israel,I0,06/01/01,M. Ironi Ashdod,Netanya,2,0
Israel,I0,06/01/01,M. Petach Tikva,M. Tel Aviv,0,0
Israel,I0,07/01/01,B. Jerusalem,Yehuda,0,0
Israel,I0,12/01/01,Netanya,M. Haifa,1,1
Israel,I0,13/01/01,H. Petah Tikva,M. Ironi Ashdod,3,3
Israel,I0,13/01/01,H. Tzafririm Holon,H. Tel Aviv,0,0
Israel,I0,13/01/01,M. Tel Aviv,H. Ironi Rishon,10,1
Israel,I0,13/01/01,Yehuda,M. Petach Tikva,1,4
Israel,I0,15/01/01,H. Haifa,B. Jerusalem,1,1
Israel,I0,20/01/01,B. Jerusalem,Netanya,1,0
Israel,I0,20/01/01,H. Ironi Rishon,Yehuda,0,1
Israel,I0,20/01/01,H. Tel Aviv,M. Tel Aviv,2,1
Israel,I0,20/01/01,M. Ironi Ashdod,H. Tzafririm Holon,6,1
Israel,I0,20/01/01,M. Petach Tikva,H. Haifa,0,3
Israel,I0,22/01/01,M. Haifa,H. Petah Tikva,3,2
Israel,I0,27/01/01,H. Ironi Rishon,H. Haifa,3,0
Israel,I0,27/01/01,M. Haifa,H. Tzafririm Holon,4,1
Israel,I0,27/01/01,M. Ironi Ashdod,H. Tel Aviv,0,0
Israel,I0,27/01/01,M. Petach Tikva,Netanya,0,0
Israel,I0,27/01/01,M. Tel Aviv,Yehuda,1,0
Israel,I0,29/01/01,B. Jerusalem,H. Petah Tikva,0,1
Israel,I0,02/02/01,Netanya,H. Ironi Rishon,1,0
Israel,I0,03/02/01,H. Haifa,M. Tel Aviv,0,0
Israel,I0,03/02/01,H. Petah Tikva,M. Petach Tikva,2,1
Israel,I0,03/02/01,H. Tzafririm Holon,B. Jerusalem,1,0
Israel,I0,03/02/01,M. Ironi Ashdod,M. Haifa,0,0
Israel,I0,05/02/01,H. Tel Aviv,Yehuda,1,0
Israel,I0,10/02/01,B. Jerusalem,M. Ironi Ashdod,0,0
Israel,I0,10/02/01,H. Ironi Rishon,H. Petah Tikva,0,1
Israel,I0,10/02/01,M. Petach Tikva,H. Tzafririm Holon,0,1
Israel,I0,10/02/01,M. Tel Aviv,Netanya,1,0
Israel,I0,10/02/01,Yehuda,H. Haifa,1,1
Israel,I0,11/02/01,M. Haifa,H. Tel Aviv,1,1
Israel,I0,16/02/01,Netanya,Yehuda,1,1
Israel,I0,17/02/01,H. Petah Tikva,M. Tel Aviv,1,2
Israel,I0,17/02/01,H. Tzafririm Holon,H. Ironi Rishon,0,2
Israel,I0,17/02/01,M. Haifa,B. Jerusalem,3,0
Israel,I0,17/02/01,M. Ironi Ashdod,M. Petach Tikva,0,1
Israel,I0,19/02/01,H. Tel Aviv,H. Haifa,0,1
Israel,I0,24/02/01,H. Haifa,Netanya,4,0
Israel,I0,24/02/01,H. Ironi Rishon,M. Ironi Ashdod,0,1
Israel,I0,24/02/01,M. Petach Tikva,M. Haifa,0,1
Israel,I0,24/02/01,M. Tel Aviv,H. Tzafririm Holon,3,2
Israel,I0,24/02/01,Yehuda,H. Petah Tikva,1,2
Israel,I0,25/02/01,B. Jerusalem,H. Tel Aviv,1,2
Israel,I0,03/03/01,B. Jerusalem,M. Petach Tikva,4,0
Israel,I0,03/03/01,H. Petah Tikva,H. Haifa,0,0
Israel,I0,03/03/01,H. Tel Aviv,Netanya,3,2
Israel,I0,03/03/01,H. Tzafririm Holon,Yehuda,2,4
Israel,I0,03/03/01,M. Ironi Ashdod,M. Tel Aviv,1,5
Israel,I0,04/03/01,M. Haifa,H. Ironi Rishon,0,0
Israel,I0,09/03/01,H. Haifa,H. Tzafririm Holon,2,0
Israel,I0,09/03/01,Netanya,H. Petah Tikva,5,1
Israel,I0,10/03/01,H. Ironi Rishon,B. Jerusalem,0,2
Israel,I0,10/03/01,M. Petach Tikva,H. Tel Aviv,0,1
Israel,I0,10/03/01,Yehuda,M. Ironi Ashdod,2,0
Israel,I0,12/03/01,M. Tel Aviv,M. Haifa,1,2
Israel,I0,17/03/01,B. Jerusalem,M. Tel Aviv,0,1
Israel,I0,17/03/01,H. Tzafririm Holon,Netanya,1,5
Israel,I0,17/03/01,M. Haifa,Yehuda,5,0
Israel,I0,17/03/01,M. Ironi Ashdod,H. Haifa,0,2
Israel,I0,17/03/01,M. Petach Tikva,H. Ironi Rishon,1,1
Israel,I0,19/03/01,H. Tel Aviv,H. Petah Tikva,2,0
Israel,I0,30/03/01,Netanya,M. Ironi Ashdod,0,3
Israel,I0,31/03/01,H. Ironi Rishon,H. Tel Aviv,2,3
Israel,I0,31/03/01,H. Petah Tikva,H. Tzafririm Holon,1,3
Israel,I0,31/03/01,M. Tel Aviv,M. Petach Tikva,2,1
Israel,I0,31/03/01,Yehuda,B. Jerusalem,2,4
Israel,I0,02/04/01,H. Haifa,M. Haifa,1,1
Israel,I0,13/04/01,M. Ironi Ashdod,H. Petah Tikva,4,0
Israel,I0,14/04/01,H. Ironi Rishon,M. Tel Aviv,1,3
Israel,I0,14/04/01,H. Tel Aviv,H. Tzafririm Holon,2,0
Israel,I0,14/04/01,M. Haifa,Netanya,1,0
Israel,I0,14/04/01,M. Petach Tikva,Yehuda,2,2
Israel,I0,16/04/01,B. Jerusalem,H. Haifa,2,3
Israel,I0,20/04/01,H. Tzafririm Holon,M. Ironi Ashdod,0,1
Israel,I0,20/04/01,Netanya,B. Jerusalem,1,2
Israel,I0,21/04/01,H. Haifa,M. Petach Tikva,0,0
Israel,I0,21/04/01,H. Petah Tikva,M. Haifa,2,3
Israel,I0,21/04/01,M. Tel Aviv,H. Tel Aviv,2,2
Israel,I0,21/04/01,Yehuda,H. Ironi Rishon,1,2
Israel,I0,27/04/01,H. Tzafririm Holon,M. Petach Tikva,2,3
Israel,I0,27/04/01,M. Ironi Ashdod,H. Ironi Rishon,0,0
Israel,I0,28/04/01,H. Haifa,B. Jerusalem,1,0
Israel,I0,28/04/01,Yehuda,Netanya,0,1
Israel,I0,29/04/01,M. Haifa,H. Petah Tikva,4,0
Israel,I0,30/04/01,H. Tel Aviv,M. Tel Aviv,1,1
Israel,I0,04/05/01,Netanya,M. Petach Tikva,6,1
Israel,I0,05/05/01,H. Haifa,H. Petah Tikva,3,1
Israel,I0,05/05/01,M. Tel Aviv,B. Jerusalem,7,0
Israel,I0,05/05/01,H. Ironi Rishon,Yehuda,0,1
Israel,I0,05/05/01,M. Ironi Ashdod,H. Tzafririm Holon,1,0
Israel,I0,06/05/01,H. Tel Aviv,M. Haifa,1,0
Israel,I0,11/05/01,Netanya,H. Tzafririm Holon,1,1
Israel,I0,12/05/01,B. Jerusalem,M. Haifa,0,2
Israel,I0,12/05/01,H. Petah Tikva,H. Tel Aviv,1,1
Israel,I0,12/05/01,H. Ironi Rishon,M. Petach Tikva,2,0
Israel,I0,12/05/01,M. Ironi Ashdod,Yehuda,3,1
Israel,I0,14/05/01,M. Tel Aviv,H. Haifa,4,0
Israel,I0,18/05/01,M. Tel Aviv,H. Petah Tikva,2,0
Israel,I0,19/05/01,H. Tel Aviv,B. Jerusalem,1,0
Israel,I0,19/05/01,M. Haifa,H. Haifa,1,3
Israel,I0,19/05/01,H. Ironi Rishon,Netanya,4,4
Israel,I0,19/05/01,M. Petach Tikva,M. Ironi Ashdod,2,1
Israel,I0,19/05/01,Yehuda,H. Tzafririm Holon,1,0
Israel,I0,25/05/01,H. Haifa,H. Tel Aviv,2,0
Israel,I0,25/05/01,H. Petah Tikva,B. Jerusalem,4,4
Israel,I0,25/05/01,H. Ironi Rishon,H. Tzafririm Holon,2,0
Israel,I0,25/05/01,M. Ironi Ashdod,Netanya,3,5
Israel,I0,25/05/01,Yehuda,M. Petach Tikva,1,2
Israel,I0,26/05/01,M. Haifa,M. Tel Aviv,0,2
Israel,I0,25/08/01,H. Beer Sheva,M. Haifa,1,2
Israel,I0,25/08/01,H. Haifa,Kiryat Gat,2,1
Israel,I0,25/08/01,H. Ironi Rishon,Ashdod,1,2
Israel,I0,26/08/01,H. Petah Tikva,H. Tel Aviv,1,0
Israel,I0,27/08/01,M. Tel Aviv,M. Petach Tikva,1,0
Israel,I0,07/09/01,Kiryat Gat,H. Beer Sheva,1,1
Israel,I0,08/09/01,H. Ironi Rishon,M. Tel Aviv,2,1
Israel,I0,08/09/01,H. Tel Aviv,Netanya,2,0
Israel,I0,08/09/01,M. Petach Tikva,H. Haifa,2,3
Israel,I0,10/09/01,M. Haifa,H. Petah Tikva,2,1
Israel,I0,15/09/01,H. Beer Sheva,M. Petach Tikva,2,1
Israel,I0,15/09/01,H. Haifa,H. Ironi Rishon,0,2
Israel,I0,15/09/01,H. Petah Tikva,Kiryat Gat,2,0
Israel,I0,15/09/01,Netanya,M. Haifa,0,0
